256	10
Fp1	Fp2	F3	F4	F7	F8	Fz	C3	C4	Cz	T3	T5	T4	T6	P3	P4	Pz	O1	O2
-24.2169778835737	-24.7186342229343	-13.3452042389563	-19.7020708293278	-15.6849906767376	-22.2103525261311	-18.8634239719234	-15.6849906767376	-6.14969079118029	-22.5435136064698	-5.47953919279774	12.5800890241855	-6.81984238956282	2.37463754024567	-14.0115263996338	15.9270175783932	1.87298120088502	-5.9811955321584	11.9137668635081
-26.0589374196994	-21.0385445883879	-13.1767089799344	-23.5506557228962	-14.1800216586557	-19.5335755703059	-16.6883033554589	-15.3518295963989	-4.30773125505455	-21.8771914457923	-4.8093875944152	16.264008096437	-3.97457017471579	2.54313279926755	-14.5131827389944	17.9374723735408	3.88343599603265	-1.96794481727321	14.0888874799725
-21.0385445883879	-19.0319192309453	-9.99827568474861	-13.5098700602731	-11.1700836224918	-12.5065573815518	-16.1866470160983	-16.3551422751202	-3.30441857633326	-22.378847785153	-4.30773125505455	15.2568659800107	-2.97125749599451	5.05141449607079	-14.8501732570382	17.9374723735408	3.54644547798885	-1.12929795986878	14.9237048996719
-20.7053835080491	-16.5236375341421	-3.30441857633326	-1.96794481727321	-7.15300346990158	-10.6645978454261	-14.0115263996338	-15.3518295963989	-0.796136879530025	-21.5402009277485	-2.97125749599451	16.264008096437	1.20665904020753	10.0718073273823	-12.5065573815518	20.1087635523003	4.71825341573206	0.701173263141825	17.768977114519
-18.8634239719234	-15.5164954177157	-6.98450821087968	-6.31818605020219	-17.3584549538415	-9.66128516670481	-14.3485169176776	-15.6849906767376	-2.13261063859007	-23.3821604638743	-0.796136879530025	16.264008096437	1.37132486152437	12.0784326848249	-13.1767089799344	21.1159056687266	4.54975815671015	0.701173263141825	20.1087635523003
-14.6816779980163	-13.3452042389563	-8.65797248798351	-11.1700836224918	-8.99496300602732	-7.15300346990158	-11.3347494438086	-14.0115263996338	-0.125985281147479	-21.3755351064317	0.701173263141825	17.768977114519	5.38840501411458	11.9137668635081	-11.0015883634699	23.1225310261692	7.22653511253527	2.71162805828946	22.1192183474479
-14.8501732570382	-12.0049010421912	-10.1629415060655	-20.7053835080491	-8.99496300602732	-11.0015883634699	-10.3314367650874	-13.3452042389563	-0.627641620508129	-22.0418572671092	1.37132486152437	18.2706334538796	2.87629387960631	11.4121105241474	-12.1733963012131	22.7893699458305	8.73533356832228	3.2132843976501	21.7822278294041
-11.5032447028305	-10.833093104448	-5.47953919279774	-8.48947722896162	-4.1430654337377	-7.15300346990158	-9.15962882734416	-11.5032447028305	0.53650744182498	-21.5402009277485	5.72156609445334	20.7789151506828	0.368012182803085	13.41873588159	-8.82646774700542	23.7926826245518	10.2403025864042	6.56021295185779	22.1192183474479
-18.6987581506066	-13.0082137209125	-0.627641620508129	1.70831537956816	-2.13261063859007	-1.79944955825131	-9.82978042572671	-11.3347494438086	0.701173263141825	-22.5435136064698	1.87298120088502	20.2772588113222	-0.294480540169374	16.264008096437	-5.47953919279774	23.2910262851911	10.2403025864042	7.89668671091782	23.2910262851911
-15.5164954177157	-11.3347494438086	-1.96794481727321	-2.97125749599451	-2.13261063859007	-2.97125749599451	-9.15962882734416	-9.99827568474861	0.869668522163735	-22.0418572671092	2.54313279926755	20.614249329366	6.56021295185779	14.9237048996719	-4.64472177309834	25.9678032410163	11.2436152651255	7.72819145189594	24.4590047852293
-10.3314367650874	-10.833093104448	-2.30110589761196	-6.98450821087968	-0.627641620508129	-4.30773125505455	-7.98782088960098	-8.82646774700542	1.87298120088502	-21.8771914457923	3.2132843976501	20.9474104097047	6.39171769283588	14.5905438193332	-3.47291383535516	27.3042770000763	12.4154232028687	8.23367722896161	24.964490562295
-11.1700836224918	-10.3314367650874	-6.14969079118029	-17.8601112932021	0.0348511024643301	-6.81984238956282	-8.32481140764477	-8.99496300602732	1.53982012054627	-21.2070398474098	3.2132843976501	21.4490667490654	5.2199097550927	15.9270175783932	-5.14637811245899	27.3042770000763	12.9170795422293	8.56683830930037	25.1291563836118
-14.3485169176776	-13.8468605783169	-6.48285187151903	-10.4999320241093	-4.1430654337377	-8.99496300602732	-9.99827568474861	-11.1700836224918	-0.627641620508129	-22.5435136064698	0.199516923781189	17.768977114519	8.06518196993973	17.2673207751583	-8.15631614862288	24.4590047852293	10.4049684077211	5.05141449607079	23.9573484458686
-12.6750526405737	-15.3518295963989	-1.96794481727321	3.2132843976501	-2.80276223697261	-3.8060749156939	-10.3314367650874	-12.5065573815518	-0.125985281147479	-21.5402009277485	-1.46628847791257	16.9303302571145	2.04147645990692	13.2502406225681	-7.32149872892347	23.455692106508	8.23367722896161	4.04810181734952	20.7789151506828
-16.3551422751202	-15.6849906767376	-5.14637811245899	-4.47622651407644	-7.82315506828412	-4.97788285343709	-12.5065573815518	-14.5131827389944	-2.97125749599451	-22.378847785153	-3.8060749156939	12.9170795422293	5.2199097550927	9.06849464866103	-9.99827568474861	20.9474104097047	4.88674867475395	-0.627641620508129	15.5938564980545
-18.8634239719234	-16.1866470160983	-10.833093104448	-11.6717399618524	-9.99827568474861	-11.3347494438086	-14.3485169176776	-16.3551422751202	-3.97457017471579	-22.0418572671092	-6.31818605020219	9.57015098802167	5.38840501411458	7.06186929121843	-14.0115263996338	19.6071072129397	3.2132843976501	-3.47291383535516	15.0922001586938
-19.8667366506447	-21.2070398474098	-14.1800216586557	-25.7257763393606	-11.3347494438086	-19.365080311284	-17.6916160341802	-19.8667366506447	-8.15631614862288	-22.5435136064698	-9.32812408636606	4.2165970763714	-13.5098700602731	1.53982012054627	-19.365080311284	14.9237048996719	0.0348511024643301	-9.15962882734416	10.573463666743
-23.5506557228962	-23.2136652048524	-25.5572810803388	-22.8805041245136	-13.1767089799344	-20.2037271686885	-19.2004144899672	-21.0385445883879	-10.6645978454261	-21.8771914457923	-11.5032447028305	2.54313279926755	-8.32481140764477	-0.125985281147479	-20.3683929900053	11.7452716044861	-0.459146361486233	-11.3347494438086	8.39834305027848
-24.2169778835737	-24.5539684016175	-17.8601112932021	-11.8364057831693	-16.8567986144808	-19.0319192309453	-22.0418572671092	-22.7120088654917	-10.833093104448	-21.7086961867704	-15.8534859357595	1.20665904020753	-7.48616455024033	0.701173263141825	-20.3683929900053	10.2403025864042	-1.46628847791257	-13.3452042389563	6.223222433814
-23.8838168032349	-26.8937548393988	-11.6717399618524	-15.5164954177157	-20.3683929900053	-19.2004144899672	-22.5435136064698	-24.0523120622568	-10.3314367650874	-21.8771914457923	-15.0148390783551	0.701173263141825	-10.1629415060655	3.37795021896697	-20.2037271686885	12.2469279438468	-0.294480540169374	-13.0082137209125	9.73864624704358
-37.4361968413825	-28.4025532951858	-20.7053835080491	-22.0418572671092	-20.873878767071	-18.1971018112459	-23.2136652048524	-25.8904421606775	-10.833093104448	-22.378847785153	-18.028606552224	-1.12929795986878	-8.32481140764477	8.89999938963912	-20.873878767071	12.7485842832074	0.53650744182498	-15.3518295963989	11.2436152651255
-37.4361968413825	-28.2340580361639	-23.0489993835355	-29.7390270542458	-23.0489993835355	-20.873878767071	-24.2169778835737	-26.2274326787213	-9.82978042572671	-21.3755351064317	-19.5335755703059	-4.47622651407644	-7.32149872892347	8.39834305027848	-24.5539684016175	13.0855748012512	0.701173263141825	-19.7020708293278	10.7419589257648
-27.0622500984207	-30.910834991989	-27.2307453574426	-28.9042096345464	-24.7186342229343	-27.9008969558251	-24.3854731425956	-26.56059375906	-10.4999320241093	-21.2070398474098	-21.3755351064317	-4.1430654337377	-13.5098700602731	-2.30110589761196	-24.0523120622568	10.0718073273823	1.53982012054627	-19.8667366506447	6.56021295185779
-29.4058659739071	-30.4091786526284	-21.2070398474098	-15.3518295963989	-21.8771914457923	-21.8771914457923	-25.0556247409781	-26.56059375906	-10.3314367650874	-21.3755351064317	-20.0352319096666	-2.46960115663386	-15.0148390783551	3.37795021896697	-21.5402009277485	10.2403025864042	1.70831537956816	-18.028606552224	7.56352563057909
-32.9174603494316	-30.0760175722896	-23.0489993835355	-17.6916160341802	-23.715321544213	-23.8838168032349	-27.2307453574426	-26.8937548393988	-11.6717399618524	-22.378847785153	-18.8634239719234	-2.30110589761196	-16.5236375341421	4.88674867475395	-21.7086961867704	11.7452716044861	1.87298120088502	-17.1899596948196	8.73533356832228
-33.756107206836	-31.9141476707103	-25.7257763393606	-22.0418572671092	-22.7120088654917	-26.8937548393988	-27.3954111787594	-27.7324016968032	-10.833093104448	-21.5402009277485	-22.5435136064698	-1.96794481727321	-13.678365319295	-2.13261063859007	-23.2136652048524	12.0784326848249	0.701173263141825	-17.3584549538415	7.72819145189594
-32.7527945281147	-31.9141476707103	-28.5672191165026	-27.5639064377813	-21.2070398474098	-30.910834991989	-26.2274326787213	-28.2340580361639	-8.48947722896162	-22.0418572671092	-22.2103525261311	-1.96794481727321	-15.183334337377	-0.796136879530025	-25.0556247409781	14.2535533012894	0.368012182803085	-17.1899596948196	8.56683830930037
-33.0859556084535	-31.2439960723278	-28.7357143755245	-29.5705317952239	-24.8871294819562	-31.5809865903716	-25.5572810803388	-28.065562777142	-6.31818605020219	-22.0418572671092	-21.3755351064317	-2.97125749599451	-15.183334337377	5.2199097550927	-28.065562777142	15.4253612390326	1.37132486152437	-17.0252938735027	11.5767763454643
-28.5672191165026	-31.4124913313497	-21.7086961867704	-15.8534859357595	-21.7086961867704	-18.3617676325627	-23.8838168032349	-27.5639064377813	-4.47622651407644	-22.5435136064698	-21.2070398474098	-2.30110589761196	-11.0015883634699	1.20665904020753	-26.7290890180819	15.0922001586938	1.37132486152437	-16.6883033554589	9.73864624704358
-28.4025532951858	-30.7423397329671	-20.2037271686885	-11.0015883634699	-21.0385445883879	-17.3584549538415	-22.8805041245136	-26.8937548393988	-2.97125749599451	-22.8805041245136	-19.5335755703059	-1.46628847791257	-7.32149872892347	1.37132486152437	-26.0589374196994	15.9270175783932	0.701173263141825	-16.0219811947814	9.06849464866103
-29.2373707148852	-24.2169778835737	-20.7053835080491	-13.1767089799344	-17.5269502128634	-13.8468605783169	-21.2070398474098	-24.8871294819562	0.701173263141825	-22.0418572671092	-18.3617676325627	-2.13261063859007	-0.294480540169374	4.71825341573206	-25.8904421606775	18.6037945342184	1.70831537956816	-16.1866470160983	11.4121105241474
-30.5776739116503	-22.8805041245136	-21.7086961867704	-23.2136652048524	-19.5335755703059	-14.6816779980163	-19.7020708293278	-23.3821604638743	0.368012182803085	-22.0418572671092	-17.8601112932021	-2.30110589761196	-10.833093104448	7.89668671091782	-27.2307453574426	20.1087635523003	2.37463754024567	-16.3551422751202	13.9203922209506
-34.9279151445792	-22.378847785153	-24.5539684016175	-27.3954111787594	-19.5335755703059	-17.6916160341802	-19.5335755703059	-23.0489993835355	-0.627641620508129	-21.8771914457923	-17.3584549538415	-2.97125749599451	-7.15300346990158	5.05141449607079	-27.9008969558251	18.1021381948577	3.04478913862822	-17.0252938735027	11.2436152651255
-26.56059375906	-22.0418572671092	-17.8601112932021	-14.1800216586557	-16.6883033554589	-14.8501732570382	-19.2004144899672	-22.2103525261311	-1.12929795986878	-22.8805041245136	-17.1899596948196	-4.47622651407644	-7.65465980926223	1.70831537956816	-28.2340580361639	15.9270175783932	0.53650744182498	-20.0352319096666	6.72487877317464
-22.2103525261311	-19.5335755703059	-14.8501732570382	-6.48285187151903	-13.8468605783169	-10.3314367650874	-16.3551422751202	-19.2004144899672	-0.125985281147479	-21.3755351064317	-13.1767089799344	-2.97125749599451	-5.47953919279774	3.71494073701076	-26.56059375906	17.768977114519	0.368012182803085	-18.8634239719234	7.06186929121843
-23.0489993835355	-18.3617676325627	-10.4999320241093	-8.32481140764477	-12.6750526405737	-8.82646774700542	-14.1800216586557	-17.0252938735027	0.368012182803085	-22.378847785153	-10.6645978454261	-1.29779321889067	-1.29779321889067	4.71825341573206	-26.56059375906	18.4391287129015	0.368012182803085	-19.365080311284	8.56683830930037
-15.5164954177157	-13.5098700602731	-22.8805041245136	-9.99827568474861	-9.32812408636606	-5.81270027313649	-9.49661934538796	-12.1733963012131	3.54644547798885	-21.2070398474098	-6.65134713054093	1.37132486152437	2.04147645990692	8.89999938963912	-22.378847785153	22.6208746868086	2.71162805828946	-18.028606552224	10.9104541847868
-11.8364057831693	-10.6645978454261	-13.8468605783169	-13.678365319295	-3.637579656672	-7.98782088960098	-6.31818605020219	-10.833093104448	4.38509233539331	-23.2136652048524	-5.14637811245899	2.54313279926755	11.5767763454643	9.23698990768291	-21.5402009277485	22.2838841687648	2.54313279926755	-16.0219811947814	10.9104541847868
-7.32149872892347	-1.46628847791257	6.89337403219655	4.2165970763714	-0.459146361486233	3.04478913862822	-2.80276223697261	-5.9811955321584	10.2403025864042	-22.2103525261311	-0.96080270084687	7.72819145189594	6.89337403219655	18.2706334538796	-14.5131827389944	26.4694595803769	5.38840501411458	-11.0015883634699	17.2673207751583
-1.46628847791257	3.37795021896697	7.22653511253527	14.9237048996719	5.38840501411458	11.5767763454643	2.04147645990692	-0.796136879530025	14.5905438193332	-22.378847785153	6.89337403219655	13.5872311406119	15.5938564980545	23.9573484458686	-6.48285187151903	30.3180444739452	8.39834305027848	-5.14637811245899	21.950723088426
3.2132843976501	5.05141449607079	13.41873588159	14.4220485603113	11.4121105241474	16.0955128374151	6.89337403219655	3.71494073701076	18.7722897932403	-22.0418572671092	8.73533356832228	18.2706334538796	25.1291563836118	27.9744285984588	-2.46960115663386	35.3346078675517	11.2436152651255	0.199516923781189	26.9711159197376
6.56021295185779	7.56352563057909	12.0784326848249	12.4154232028687	12.7485842832074	19.4424413916228	8.89999938963912	7.72819145189594	21.4490667490654	-21.8771914457923	11.7452716044861	22.2838841687648	24.795995303273	31.3213571526665	0.199516923781189	39.0146975020981	14.4220485603113	5.2199097550927	31.987679313344
8.89999938963912	13.5872311406119	11.7452716044861	8.39834305027848	18.9407850522621	17.4319865964752	11.4121105241474	10.573463666743	24.964490562295	-22.8805041245136	15.4253612390326	25.1291563836118	31.6545182330053	36.337920546273	1.87298120088502	42.3616260563058	17.9374723735408	8.56683830930037	36.337920546273
12.5800890241855	16.4286739177539	16.5971691767758	20.614249329366	22.9540357671473	24.6275000442512	13.0855748012512	12.7485842832074	28.1429238574807	-22.2103525261311	18.7722897932403	25.9678032410163	31.8230134920272	39.5201832791638	4.71825341573206	44.2035855924315	19.6071072129397	11.5767763454643	38.0113848233768
10.7419589257648	17.2673207751583	21.2805714900435	27.3042770000763	22.6208746868086	29.6478928755627	13.7518969619288	12.9170795422293	30.1495492149233	-22.378847785153	18.7722897932403	25.6308127229725	37.5097284840162	40.5234959578851	4.38509233539331	45.2068982711528	19.7756024719615	11.7452716044861	37.84671900206
5.05141449607079	16.9303302571145	20.1087635523003	24.1258437048905	23.7926826245518	29.4793976165408	15.7623517570764	14.75520964065	31.6545182330053	-22.378847785153	21.7822278294041	24.964490562295	34.1627999298085	43.533433994049	3.2132843976501	47.2135236285954	20.2772588113222	11.7452716044861	39.0146975020981
17.0988255161364	19.7756024719615	20.614249329366	22.2838841687648	26.6341254016937	31.8230134920272	19.7756024719615	17.0988255161364	33.6611435904478	-22.378847785153	23.1225310261692	25.2976516426337	39.6848491004807	43.533433994049	2.71162805828946	49.0554831647211	22.4523794277867	13.5872311406119	42.6986165743496
23.2910262851911	24.964490562295	21.1159056687266	20.4457540703441	29.6478928755627	31.1528618936446	24.4590047852293	20.4457540703441	35.6715983855955	-22.0418572671092	26.1324690623331	26.4694595803769	44.0350903334096	44.8737371908141	4.38509233539331	50.2272911024643	25.2976516426337	15.0922001586938	42.5301213153277
26.6341254016937	29.8163881345846	24.964490562295	31.3213571526665	35.3346078675517	41.0251522972458	28.3075896787976	23.455692106508	36.8395768856336	-22.7120088654917	29.3109023575189	27.1357817410544	46.5472014679179	46.378706208896	7.72819145189594	49.3886442450599	25.6308127229725	15.7623517570764	41.8599697169451
31.6545182330053	32.6578309117265	32.1561745723659	46.2102109498741	35.0014467872129	46.0417156908522	31.987679313344	26.8026206607156	38.0113848233768	-22.2103525261311	29.8163881345846	28.9777412771801	47.2135236285954	46.8803625482567	12.2469279438468	50.5604521828031	28.4760849378195	19.4424413916228	42.6986165743496
28.6445801968414	30.9843666346227	31.987679313344	42.028464975967	35.0014467872129	40.3550006988632	33.1594872510872	27.4727722590982	37.0080721446555	-22.7120088654917	28.1429238574807	28.4760849378195	47.2135236285954	51.3990990402075	12.7485842832074	51.3990990402075	29.9810539559014	19.7756024719615	43.7019292530709
29.3109023575189	32.6578309117265	29.6478928755627	35.3346078675517	37.6782237430381	37.6782237430381	32.8263261707485	27.9744285984588	36.0047594659342	-21.2070398474098	28.3075896787976	27.1357817410544	47.3820188876173	53.7388854779889	13.7518969619288	51.3990990402075	31.3213571526665	18.9407850522621	45.3753935301747
